Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Average_Annual_Percent_Growth
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,5,Southeast,North Carolina,573.635,531.157,576.353,617.554,695.647,761.951,849.66,908.402,948.301,1004.162,993.903,1014.213,979.014,1042.592,1151.142,1458.12,1561.146,1823.9,1832.653,6.7
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,5,Southeast,South Carolina,748.997,710.608,734.717,779.494,833.833,860.144,874.75,812.961,841.604,845.015,942.761,850.884,737.888,833.559,789.569,860.411,921.779,1076.866,1025.25,1.8
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,5,Southeast,Tennessee,205.691,201.059,180.365,244.982,329.828,331.023,320.971,370.6,358.139,396.267,442,470.388,478.679,502.971,685.113,680.547,903.571,852.356,951.866,8.9
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,5,Southeast,Virginia,555.441,497.683,494.089,507.791,560.989,642.36,724.315,811.943,853.462,1046.569,1082.515,1143.914,1031.595,1029.048,1137.978,1285.203,1464.874,1922.693,2234.442,8
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,5,Southeast,West Virginia,242.604,305.065,505.65,700.675,798.604,898.875,1072.169,948.402,1026.374,1121.765,1148.941,1226.238,1417.436,1308.954,1376.439,1325.395,1406.252,1394.374,1511.551,10.7
10,"Medicaid/Other Health, Residential, and Personal Care ($)",Region,6,Southwest,,482.081,427.25,459.88,491.54,556.507,651.972,764.918,803.054,880.267,888.036,854.358,830.201,776.371,730.572,773.769,815.961,841.653,862.558,807.342,2.9
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,6,Southwest,Arizona,58.274,46.593,48.093,56.621,56.862,72.905,120.779,111.703,179.256,27.825,17.09,44.578,58.495,22.284,17.932,30.818,31.61,42.564,66.088,0.7
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,6,Southwest,New Mexico,496.764,498.069,552.643,516.57,592.163,691.179,636.209,589.883,567.928,633.367,630.33,648,636.59,759.609,858.068,867.47,912.638,908.268,789.177,2.6
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,6,Southwest,Oklahoma,581.686,599.511,672.851,666.994,768.058,900.631,1161.042,1257.318,1150.589,1071.3,1164.031,1258.308,1033.758,1071.382,1133.048,1174.269,1235.768,1338.436,1267.606,4.4
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,6,Southwest,Texas,558.265,478.668,513.112,562.087,635.117,746.697,877.812,925.923,1046.556,1114.209,1075.014,1045.027,1003.731,921.505,976.151,1023.057,1047.472,1072.642,1009.639,3.3
10,"Medicaid/Other Health, Residential, and Personal Care ($)",Region,7,Rocky Mountains,,714.166,598.104,613.153,659.672,735.68,871.95,999.217,1110.99,1230.146,1300.383,1360.323,1290.133,1235.934,1283.192,1289.161,1379.742,1536.953,1615.731,1613.312,4.6
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,7,Rocky Mountains,Colorado,652.069,562.202,562.602,627.349,707.125,795.616,889.899,1085.293,1230.323,1192.013,1202.542,1171.854,1133.756,1150.57,1098.93,1156.847,1313.683,1351.584,1337.549,4.1
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,7,Rocky Mountains,Idaho,883.972,718.905,702.111,674.548,733.562,887.037,1077.145,1310.739,1390.39,1502.111,1575.91,1501.77,1376.804,1532.103,1675.582,1767.864,1990.075,2139.643,2131.434,5
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,7,Rocky Mountains,Montana,609.702,590.578,609.576,679.51,753.544,937.979,857.709,903.516,971.565,1330.741,1578.726,1254.84,1483.629,1592.675,1706.474,1862.149,2013.141,2331.027,2476.792,8.1
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,7,Rocky Mountains,Utah,949.854,644.434,649.331,625.217,691.508,817.069,1024.012,958.008,1116.965,1218.808,1313.864,1244.617,1078.378,1057.723,1045.683,1118.758,1202.734,1250.516,1297.838,1.7
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,7,Rocky Mountains,Wyoming,240.189,458.81,658.286,940.442,1065.4,1435.499,1835.425,1802.554,1743.905,1770.846,1606.237,1669.255,1674.256,1806.462,1775.714,2044.824,2261.181,2348.791,2205.102,13.1
10,"Medicaid/Other Health, Residential, and Personal Care ($)",Region,8,Far West,,234.002,219.683,238.048,249.339,270.69,305.74,356.946,411.001,466.533,392.781,408.425,434.798,442.852,553.965,603.242,682.271,768.293,743.845,818.177,7.2
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,8,Far West,Alaska,542.323,473.545,444.575,405.413,446.647,570.632,840.659,802.576,901.163,1092.674,1407.634,1727.432,1944.823,1780.603,2240.975,2131.534,2538,2708.092,2517.929,8.9
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,8,Far West,California,129.677,112.095,121.43,138.749,148.251,187.819,245.108,289.992,323.938,241.107,252.628,292.433,302.501,427.272,460.672,546.214,620.408,583.445,648.727,9.4
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,8,Far West,Hawaii,312.196,285.56,329.535,645.075,1866.978,810.307,665.49,332.321,366.46,439.857,485.566,522.878,692.813,779.453,768.943,657.625,1130.746,1075.152,687.339,4.5
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,8,Far West,Nevada,461.185,497.178,568.491,520.042,604.265,655.558,695.312,806.617,777.643,909.125,865.487,840.501,626.725,601.445,750.748,830.528,783.529,719.731,756.805,2.8
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,8,Far West,Oregon,1205.149,1201.891,1320.803,1277.877,1385.572,1325.423,1174.857,1325.951,1545.444,1530.496,1664.968,1654.997,1865.68,1935.636,2069.548,2205.581,2445.75,2397.337,2794.18,4.8
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,8,Far West,Washington,718.071,702.52,706.039,585.4,552.495,602.741,617.651,703.96,859.788,895.686,876.977,809.461,776.168,855.84,970.562,1032.985,1122.101,1187.894,1268.938,3.2
